song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,audio_valence
46,220813,0.0505,0.352,0.965,0,5,0.0553,-2.486,0.333,140.184,0.437
65,281574,0.0756,0.685,0.818,0,10,0.083,-5.317,0.446,126.909,0.599
52,264362,0.0249,0.646,0.771,0,9,0.488,-5.756,0.32,139.896,0.161
50,192181,0.168,0.529,0.886,0,1,0.102,-6.331,0.439,80.595,0.339
57,228000,0.371,0.604,0.809,0,1,0.113,-5.178,0.476,173.739,0.275
56,185116,0.567,0.514,0.777,0,9,0.297,-9.196,0.351,137.552,0.716
53,221379,0.215,0.78,0.647,0,2,0.0605,-6.508,0.267,115.928,0.3
58,265160,0.18,0.489,0.829,0,9,0.538,-8.069,0.478,139.58,0.694
50,181220,0.4,0.526,0.867,0,7,0.269,-4.381,0.315,100.979,0.924
42,230571,0.418,0.768,0.589,0,1,0.0822,-8.781,0.46,139.441,0.423
51,218772,0.0232,0.723,0.952,0,9,0.451,-2.559,0.0828,126.002,0.673
59,250213,0.574,0.513,0.644,0,5,0.144,-7.111,0.277,139.573,0.482
68,238418,0.0313,0.515,0.902,0,6,0.093,-4.729,0.383,174.589,0.628
42,192052,0.087,0.595,0.583,1.09E-06,1,0.0822,-10.045,0.375,140.284,0.343
61,236904,0.0184,0.831,0.812,0,1,0.191,-5.916,0.0971,139.964,0.34
44,222400,0.0791,0.659,0.615,0,2,0.172,-9.232,0.327,149.877,0.589
49,206130,0.225,0.623,0.912,0,6,0.0639,-2.427,0.342,135.098,0.664
47,229714,0.123,0.817,0.832,0,1,0.0727,-5.121,0.305,139.962,0.757
45,191082,0.105,0.784,0.612,2.38E-05,1,0.11,-7.256,0.15,157.01,0.464
52,241079,0.044,0.808,0.908,0,11,0.184,-4.06,0.384,139.796,0.483
52,195040,0.00198,0.576,0.664,5.17E-06,2,0.123,-6.215,0.0812,139.532,0.0637
41,211950,0.00553,0.759,0.673,0.0243,0,0.322,-8.282,0.0686,140.051,0.696
57,265746,0.299,0.396,0.802,0,1,0.0822,-6.428,0.26,138.152,0.648
42,194873,0.153,0.407,0.959,8.36E-06,2,0.113,-6.081,0.447,140.005,0.567
58,222826,0.0452,0.562,0.908,0.000486,0,0.0979,-4.408,0.376,139.947,0.529
44,198300,0.402,0.757,0.911,0,9,0.227,-4.663,0.372,140.228,0.704
52,194293,0.0262,0.674,0.902,0,10,0.314,-5.379,0.274,140.156,0.607
46,170935,0.198,0.679,0.761,0,8,0.0861,-9.238,0.42,138.6,0.752
42,194571,0.221,0.622,0.766,0,11,0.0553,-8.212,0.429,140.534,0.677
54,269679,0.14,0.515,0.876,0,1,0.741,-5.647,0.393,177.32,0.619
45,207492,0.00577,0.439,0.831,0,11,0.064,-4.195,0.343,140.382,0.467
42,165459,0.0166,0.595,0.919,0,2,0.0996,-4.754,0.364,174.239,0.495
54,208640,0.308,0.691,0.635,1.14E-06,1,0.177,-9.162,0.352,140.047,0.701
43,169711,0.125,0.849,0.798,0,10,0.127,-4.816,0.314,139.96,0.89
37,177127,0.307,0.594,0.934,0,10,0.394,-7.397,0.391,137.064,0.825
51,205000,0.156,0.715,0.76,1.78E-05,5,0.625,-5.758,0.172,139.965,0.405
37,154285,0.306,0.521,0.937,0,1,0.17,-1.339,0.309,139.917,0.548
38,130455,0.124,0.833,0.73,2.68E-06,6,0.875,-7.837,0.349,140.063,0.499
42,162206,0.184,0.79,0.422,0.0147,1,0.327,-12.092,0.245,145.097,0.224
51,170000,0.00854,0.663,0.819,0,1,0.1,-6.784,0.302,137.871,0.335
38,158117,0.0612,0.825,0.802,0.000213,8,0.144,-5.335,0.133,169.994,0.401
36,141900,0.0835,0.861,0.514,0,1,0.162,-8.815,0.247,135.003,0.372
47,151000,0.123,0.838,0.572,0.000264,11,0.112,-7.657,0.336,138.133,0.229
40,170083,0.345,0.6,0.761,0,10,0.204,-8.405,0.468,134.078,0.729
31,199387,0.138,0.687,0.902,0,1,0.198,-5.781,0.198,139.876,0.493
73,227546,0.0503,0.852,0.604,0,0,0.327,-4.569,0.0642,94.762,0.667
26,197124,0.00281,0.633,0.976,1.29E-05,8,0.382,-5.362,0.0519,142.027,0.493
72,287306,0.648,0.45,0.658,3.14E-06,2,0.264,-7.064,0.0472,106.799,0.781
40,213026,0.24,0.683,0.687,0,6,0.131,-5.833,0.0274,99.035,0.502
75,197986,0.0021,0.774,0.75,1.85E-05,11,0.0808,-4.927,0.0413,118.015,0.925
57,193466,0.0109,0.781,0.599,1.12E-06,7,0.109,-6.501,0.0436,120.053,0.608
56,200560,0.0369,0.738,0.861,0,11,0.0942,-5.916,0.0324,104.027,0.756
19,220133,0.0972,0.611,0.831,0,5,0.308,-5.394,0.394,174.245,0.915
68,244666,0.0647,0.575,0.886,0.000187,5,0.709,-5.182,0.034,96.308,0.608
71,217653,0.0538,0.442,0.846,4.71E-06,4,0.282,-5.214,0.0764,128.235,0.622
69,287000,0.00802,0.872,0.673,0,2,0.155,-6.879,0.108,162.781,0.527
73,169026,0.00129,0.494,0.946,0,4,0.398,-2.757,0.0637,103.408,0.741
16,217133,0.185,0.633,0.792,0.000185,1,0.152,-6.968,0.149,175.795,0.918
73,216733,0.00132,0.736,0.811,0.000142,9,0.107,-4.17,0.081,103.502,0.609
75,202626,0.00627,0.766,0.873,0,11,0.0764,-6.381,0.143,126.988,0.743
63,197773,0.0146,0.814,0.955,0.283,1,0.218,-5.905,0.0377,129.992,0.963
75,269786,0.195,0.435,0.658,0,8,0.102,-8.179,0.0661,130.276,0.184
77,259333,0.00577,0.706,0.801,0,5,0.0822,-6.333,0.0399,100.013,0.63
68,239226,9.24E-05,0.547,0.693,5.46E-05,0,0.113,-8.786,0.0353,119.567,0.583
75,217106,0.619,0.389,0.476,5.09E-05,9,0.255,-9.342,0.0316,148.117,0.566
59,211466,0.527,0.405,0.944,0,4,0.214,-8.473,0.249,192.147,0.71
72,216533,0.249,0.653,0.677,0,0,0.403,-12.244,0.0396,114.37,0.888
11,211533,0.00444,0.801,0.641,3.54E-05,8,0.105,-9.097,0.0565,93.773,0.829
47,233919,0.27,0.583,0.667,3.64E-05,3,0.167,-7.351,0.029,140.028,0.53
56,226493,0.861,0.624,0.28,1.51E-06,2,0.116,-10.415,0.029,105.087,0.288
69,260506,0.00474,0.841,0.741,0.0121,0,0.0911,-6.222,0.0392,122.984,0.97
76,248906,0.25,0.491,0.802,0,4,0.387,-7.106,0.0392,119.25,0.472
74,178266,0.000618,0.574,0.911,0,9,0.0769,-5.176,0.0715,98.075,0.573
56,244560,0.0235,0.836,0.644,0.194,1,0.297,-8.11,0.0522,99.721,0.652
66,322093,0.00283,0.453,0.788,0.000119,7,0.441,-5.712,0.0326,126.737,0.793
56,169760,0.00854,0.702,0.898,0.000154,9,0.0917,-6.003,0.0373,112.845,0.731
76,300106,0.128,0.574,0.629,0,2,0.271,-8.815,0.0363,153.119,0.786
62,249506,0.422,0.927,0.721,4.36E-05,8,0.0422,-12.561,0.0908,103.018,0.965
6,286666,0.236,0.824,0.978,0.000718,7,0.393,-9.244,0.0616,127.997,0.78
86,295893,0.257,0.671,0.373,7.95E-05,9,0.0481,-18.064,0.0323,92.717,0.732
64,278960,0.117,0.606,0.864,0,11,0.366,-7.504,0.0919,103.834,0.579
59,193826,0.0124,0.738,0.937,0.00206,9,0.0338,-7.788,0.0668,131.994,0.614
61,233693,0.475,0.667,0.753,0,10,0.0915,-3.035,0.0336,124.979,0.699
73,188666,0.112,0.722,0.901,0,11,0.0674,-3.66,0.105,143.401,0.963
73,200400,0.031,0.61,0.926,0.0012,8,0.0821,-4.843,0.0479,172.638,0.861
70,298773,0.497,0.851,0.849,2.05E-06,1,0.116,-3.383,0.0828,120.014,0.844
24,230666,0.192,0.612,0.738,0,0,0.0779,-6.648,0.0479,81.327,0.883
63,238266,0.12,0.862,0.663,0,0,0.318,-9.004,0.21,85.308,0.837
81,173026,0.101,0.768,0.864,0,11,0.162,-6.145,0.0324,110.008,0.891
60,201840,0.0108,0.8,0.894,0.437,6,0.0285,-7.346,0.04,138.48,0.967
72,241840,0.36,0.617,0.84,8.85E-05,4,0.179,-4.063,0.0512,94.676,0.57
60,198813,0.0279,0.774,0.847,0.0183,5,0.241,-3.925,0.121,143.011,0.923
68,155337,0.00855,0.714,0.905,2.55E-05,8,0.146,-2.663,0.0289,125.927,0.838
71,254466,0.0023,0.978,0.787,4.60E-06,2,0.102,-2.79,0.0394,116.006,0.597
80,295493,0.16,0.561,0.555,0,11,0.114,-9.734,0.0287,134.369,0.497
56,260866,0.00391,0.936,0.76,3.39E-06,1,0.0394,-7.873,0.282,128.479,0.657
80,168000,0.0122,0.439,0.891,0,0,0.547,-4.764,0.057,148.599,0.695
79,229093,0.00898,0.499,0.824,0,7,0.163,-4.741,0.0794,161.977,0.699
75,300773,0.171,0.618,0.896,0,2,0.0875,-5.357,0.0307,113.961,0.711
59,268453,0.0983,0.861,0.597,0,10,0.176,-7.221,0.162,107.016,0.694
9,321973,0.612,0.395,0.535,0,2,0.298,-9.105,0.0689,103.783,0.356
67,237440,0.314,0.56,0.825,0,11,0.227,-3.794,0.0352,94.931,0.339
59,274160,0.0196,0.484,0.841,1.71E-06,7,0.148,-5.438,0.0291,92.124,0.304
19,212933,0.0155,0.497,0.852,0,2,0.0793,-5.517,0.0405,138.8,0.713
59,269306,0.00234,0.714,0.953,0.376,1,0.0245,-8.354,0.0543,121.653,0.882
73,257360,0.00456,0.867,0.517,0.000339,11,0.0864,-13.222,0.0875,133.148,0.866
55,212400,0.0262,0.695,0.976,2.41E-05,8,0.182,-6.982,0.0428,113.357,0.937
74,256733,0.00162,0.543,0.912,2.10E-06,7,0.0565,-10.71,0.0601,103.731,0.836
61,193000,0.000246,0.607,0.878,0,4,0.337,-4.422,0.0665,119.955,0.853
12,264946,0.0154,0.736,0.838,0.0608,0,0.0454,-6.932,0.0725,121.242,0.79
63,179640,0.00223,0.699,0.76,0,5,0.132,-3.173,0.0677,129.996,0.696
75,209266,0.00434,0.647,0.964,0.0036,9,0.15,-4.225,0.06,126.942,0.875
79,289906,0.00133,0.291,0.79,5.61E-06,11,0.0811,-5.683,0.0363,155.667,0.513
65,243026,0.0484,0.925,0.748,0,11,0.101,-5.572,0.278,92.978,0.615
63,250626,0.0665,0.52,0.887,0.000179,0,0.186,-3.296,0.0349,122.528,0.793
12,201066,0.365,0.546,0.254,0.000862,11,0.262,-10.545,0.0279,63.978,0.59
4,196066,0.0907,0.555,0.825,0,5,0.32,-3.779,0.142,175.61,0.75
51,274053,0.0861,0.49,0.927,0,11,0.0833,-3.826,0.34,201.83,0.495
73,243160,0.00411,0.425,0.954,0,1,0.0555,-3.756,0.0476,178.043,0.933
50,202693,0.00102,0.621,0.876,0,8,0.169,-7.785,0.0751,142.023,0.569
8,272733,0.181,0.577,0.82,8.60E-06,0,0.165,-5.491,0.0365,141.61,0.753
67,258000,0.000674,0.251,0.954,0.000132,6,0.0975,-2.879,0.0691,191.059,0.264
64,268653,0.00565,0.693,0.937,0.00411,9,0.0778,-6.298,0.0503,104.844,0.662
61,265533,0.394,0.413,0.829,0,4,0.108,-11.111,0.529,191.477,0.677
14,198333,0.00107,0.527,0.834,0.000102,1,0.0993,-5.531,0.0447,110.065,0.422
75,193893,0.0646,0.64,0.602,0,9,0.375,-7.902,0.0299,111.87,0.951
72,197416,0.0339,0.877,0.534,1.73E-05,1,0.0441,-6.18,0.151,108.171,0.89
48,273400,0.18,0.725,0.838,2.36E-06,5,0.112,-9.063,0.0355,131.478,0.746
59,288400,0.0849,0.711,0.967,0,7,0.245,-5.204,0.0474,145.024,0.892
76,220866,0.0485,0.746,0.79,0.0261,11,0.0534,-4.7,0.0257,107.231,0.891
74,267093,0.0219,0.835,0.707,2.19E-05,8,0.108,-5.074,0.0598,93.955,0.919
51,243160,0.149,0.615,0.633,0,10,0.298,-5.113,0.0388,89.662,0.622
11,280040,0.0425,0.511,0.574,2.33E-05,5,0.105,-7.016,0.0273,119.917,0.161
77,239026,0.0082,0.652,0.917,0,6,0.0509,-6.72,0.0548,132.975,0.459
64,235186,0.0744,0.756,0.691,0,2,0.364,-3.718,0.178,104.999,0.632
78,298760,0.165,0.383,0.662,0,2,0.248,-5.162,0.0333,121.154,0.138
72,238666,0.0067,0.42,0.672,0,6,0.108,-7.902,0.027,168.019,0.476
5,203173,0.409,0.62,0.778,0.00258,4,0.0903,-11.061,0.121,176.667,0.912
74,295400,0.0589,0.586,0.7,0.00125,0,0.0318,-9.558,0.0363,147.245,0.897
69,193933,0.0387,0.4,0.805,5.40E-05,4,0.109,-7.305,0.0407,158.459,0.324
70,264280,0.000232,0.69,0.805,0.739,5,0.095,-11.522,0.0336,127.808,0.799
57,217893,0.0216,0.886,0.474,0,1,0.088,-8.045,0.274,150.068,0.825
60,187733,0.0219,0.678,0.847,0.0329,0,0.373,-5.825,0.0519,122.287,0.601
62,237733,0.452,0.568,0.761,0,4,0.217,-3.987,0.0459,163.974,0.789
18,211880,0.724,0.754,0.449,0,4,0.162,-14.013,0.0615,82.751,0.973
64,212485,0.0439,0.695,0.869,9.94E-05,3,0.167,-3.844,0.0637,112.949,0.32
70,213381,0.303,0.838,0.706,0.863,7,0.0712,-7.626,0.067,118.017,0.776
22,191428,0.0238,0.624,0.847,0.902,11,0.0674,-5.462,0.034,125.997,0.179
80,204022,0.0784,0.725,0.834,1.27E-05,5,0.0834,-3.913,0.037,120.026,0.859
71,178131,0.0259,0.59,0.678,2.20E-05,10,0.0707,-5.48,0.0384,126.061,0.4
79,251147,0.0237,0.627,0.847,0,10,0.212,-5.303,0.0352,126.017,0.611
69,215593,0.0101,0.678,0.795,0.0159,4,0.0981,-6.309,0.131,118.006,0.648
77,193320,0.3,0.688,0.688,0,3,0.0982,-5.84,0.0357,114.011,0.451
63,171567,0.002,0.603,0.739,0.746,11,0.651,-5.783,0.0395,128.029,0.21
67,172000,0.121,0.531,0.863,0,8,0.123,-4.082,0.114,120.055,0.584
62,183182,0.00369,0.56,0.727,0.000126,5,0.239,-6.602,0.117,127.97,0.346
67,191219,0.336,0.439,0.944,0,6,0.0893,-1.864,0.221,122.739,0.278
58,206505,0.0147,0.633,0.776,1.84E-05,1,0.163,-6.763,0.095,131.951,0.311
73,155939,0.00759,0.75,0.651,0,1,0.521,-4.655,0.121,120.055,0.928
80,176658,0.0166,0.527,0.835,0,6,0.249,-5.298,0.0433,125.983,0.654
65,256622,0.0234,0.71,0.893,4.89E-06,6,0.335,-5.904,0.149,122.018,0.458
76,166946,0.115,0.709,0.904,0.000247,4,0.167,-3.916,0.0388,125.947,0.668
50,160522,0.0503,0.685,0.92,0.901,8,0.0605,-5.875,0.0297,123.011,0.625
56,193568,0.0477,0.53,0.81,0,0,0.127,-3.726,0.0547,90.03,0.255
60,187008,0.00197,0.628,0.908,0.19,4,0.235,-3.622,0.045,122.024,0.882
59,206013,0.281,0.623,0.89,0,7,0.118,-3.832,0.0377,127.978,0.665
18,188110,0.000696,0.667,0.948,0.973,9,0.151,-4.149,0.104,125.973,0.323
65,195789,0.35,0.6,0.871,0,0,0.0584,-4.527,0.0492,113.967,0.511
64,171613,0.0123,0.679,0.843,0.917,7,0.328,-7.378,0.0396,125.03,0.827
74,219080,0.141,0.749,0.907,0,6,0.108,-3.168,0.0638,124.958,0.68
61,176625,0.133,0.724,0.901,0.000571,11,0.11,-4.383,0.0763,120.016,0.695
57,159895,0.0281,0.696,0.798,0.00119,8,0.118,-5.011,0.0345,124.023,0.388
80,222865,0.278,0.783,0.537,0,9,0.229,-2.921,0.0749,113.977,0.392
64,171428,0.0232,0.688,0.838,0,9,0.131,-3.25,0.114,126.069,0.359
61,200624,0.0131,0.599,0.858,0.0252,1,0.37,-6.098,0.151,128.008,0.226
60,176500,0.00306,0.615,0.827,1.57E-05,2,0.222,-4.796,0.0327,126.012,0.0695
67,192731,0.0215,0.729,0.899,0.00118,0,0.116,-4.757,0.191,121.97,0.623
60,219173,0.0143,0.626,0.748,0,1,0.123,-5.899,0.0345,121.067,0.223
40,188438,0.00578,0.791,0.793,0.0268,2,0.25,-7.546,0.0617,123.97,0.895
58,186382,0.116,0.779,0.891,0.00541,8,0.0396,-4.754,0.0903,122.995,0.783
56,207772,0.00611,0.496,0.966,0.953,2,0.0671,-3.568,0.0407,126.017,0.0615
58,227244,0.036,0.552,0.821,0.0851,5,0.0618,-4.241,0.026,126.954,0.401
55,188160,0.0244,0.578,0.861,0.0101,6,0.169,-4.591,0.133,125.062,0.156
59,188470,0.033,0.53,0.789,0.119,9,0.272,-5.546,0.0431,110.086,0.0654
62,202930,0.0104,0.629,0.909,0,0,0.553,-2.582,0.108,121.943,0.321
62,202517,0.00209,0.49,0.864,0.0269,10,0.169,-4.165,0.0308,128.047,0.0579
56,213333,0.014,0.657,0.92,0.0147,0,0.337,-4.323,0.0373,126.008,0.355
55,296446,0.00526,0.937,0.459,0.00426,11,0.198,-8.234,0.104,114.997,0.751
15,162187,0.000763,0.477,0.916,0.684,1,0.124,-4.94,0.037,127.988,0.112
56,273440,0.0172,0.559,0.759,0.00558,10,0.158,-5.866,0.0394,128.001,0.145
35,190730,0.0224,0.74,0.817,0,2,0.0643,-4.35,0.0642,118.029,0.47
55,219997,0.0422,0.601,0.901,0,1,0.0861,-3.731,0.0579,122.098,0.315
63,277500,0.0168,0.634,0.482,0.00115,0,0.147,-8.398,0.0331,127.928,0.238
69,232906,0.0741,0.735,0.747,0,10,0.103,-4.959,0.0837,123.025,0.555
58,247506,0.0712,0.671,0.763,0.000655,2,0.171,-6.078,0.0434,120.013,0.304
54,250971,0.00315,0.45,0.872,0.83,2,0.071,-5.312,0.0408,175.025,0.2
28,165080,0.762,0.617,0.81,0,10,0.134,-6.513,0.0798,97.389,0.65
71,167186,0.466,0.736,0.871,0,2,0.108,-2.786,0.0278,122.395,0.967
57,166466,0.197,0.692,0.633,0,0,0.0929,-7.733,0.0291,126.812,0.965
15,176066,0.37,0.592,0.512,0,7,0.243,-6.27,0.0427,104.826,0.565
74,147600,0.164,0.805,0.558,2.20E-05,0,0.0546,-5.226,0.041,114.95,0.965
41,151666,0.482,0.669,0.616,0,11,0.179,-10.776,0.033,130.037,0.818
80,183306,0.182,0.491,0.583,0,7,0.407,-10.964,0.0376,150.572,0.907
54,153866,0.724,0.385,0.657,0,5,0.105,-6.975,0.0342,124.895,0.672
65,158040,0.00495,0.646,0.784,0,5,0.061,-6.137,0.0334,108.84,0.819
73,177533,0.313,0.66,0.512,0,0,0.283,-7.183,0.0294,133.607,0.852
82,185733,0.0339,0.557,0.54,0.00248,9,0.179,-10.484,0.0347,129.171,0.394
60,180893,0.466,0.674,0.584,0.00195,8,0.187,-8.204,0.0318,98.293,0.96
71,125440,0.627,0.691,0.507,0,11,0.457,-10.23,0.0343,128.518,0.885
73,181066,0.176,0.631,0.69,0,2,0.121,-6.676,0.0531,94.574,0.938
65,171360,0.185,0.682,0.605,0.00326,8,0.0469,-10.771,0.0403,125.96,0.914
60,176213,0.309,0.662,0.689,7.77E-06,9,0.0476,-6.227,0.03,126.624,0.947
72,160906,0.181,0.511,0.769,0,4,0.0921,-7.032,0.042,129.657,0.818
16,119933,0.609,0.479,0.67,0,0,0.336,-10.476,0.045,92.1,0.926
68,158040,0.782,0.582,0.636,0,0,0.534,-9.266,0.0381,135.769,0.715
66,125826,0.218,0.552,0.742,0,0,0.339,-7.963,0.0454,138.591,0.751
63,152160,0.626,0.703,0.478,0,7,0.113,-8.062,0.0441,117.562,0.734
48,203573,0.623,0.525,0.131,0.000145,11,0.254,-15.937,0.0281,63.071,0.616
64,166826,0.726,0.486,0.312,1.59E-06,2,0.0601,-13.522,0.0533,205.917,0.598
59,165613,0.595,0.503,0.772,2.47E-06,0,0.199,-6.205,0.0322,79.462,0.935
18,149093,0.715,0.779,0.796,0,2,0.148,-3.526,0.0319,120.989,0.963
58,137933,0.605,0.681,0.64,0,3,0.0641,-10.364,0.0346,117.884,0.966
74,176293,0.55,0.584,0.367,1.38E-05,6,0.0818,-9.638,0.0328,120.175,0.588
75,244026,0.713,0.606,0.457,2.53E-05,6,0.0747,-14.035,0.0497,92.033,0.813
67,212360,0.567,0.589,0.558,0,9,0.102,-6.908,0.0314,133.271,0.466
66,177426,0.451,0.71,0.815,0.000469,8,0.0975,-7.765,0.0438,93.603,0.955
55,175893,0.377,0.601,0.636,0,5,0.148,-7.447,0.0322,130.594,0.864
26,162306,0.675,0.729,0.637,0,7,0.217,-7.732,0.039,126.489,0.856
22,173973,0.0126,0.493,0.688,0.256,7,0.38,-8.143,0.0321,147.403,0.533
67,139506,0.245,0.813,0.619,0.0151,7,0.113,-8.203,0.0294,114.58,0.774
51,150706,0.715,0.526,0.774,0,5,0.437,-1.692,0.0459,131.715,0.715
61,193493,0.255,0.735,0.52,0,11,0.106,-6.18,0.0371,118.441,0.688
64,143400,0.262,0.661,0.557,0,4,0.0557,-8.244,0.049,125.445,0.957
54,128266,0.497,0.735,0.257,0,8,0.081,-10.748,0.0344,135.48,0.513
15,158733,0.401,0.614,0.694,1.38E-06,7,0.235,-4.743,0.0337,137.088,0.8
55,174133,0.322,0.592,0.834,0,2,0.364,-11.565,0.0334,130.967,0.809
39,131953,0.2,0.78,0.437,0.000174,9,0.0679,-10.277,0.0606,131.225,0.82
63,163053,0.459,0.624,0.61,0.00435,0,0.271,-9.186,0.0543,82.65,0.759
56,138973,0.617,0.439,0.458,6.02E-05,1,0.121,-9.906,0.0675,174.147,0.866
60,158853,0.681,0.44,0.682,3.33E-05,4,0.207,-7.416,0.0373,135.917,0.626
11,128666,0.633,0.679,0.791,0,8,0.194,-8.49,0.123,135.862,0.978
57,160373,0.382,0.547,0.722,0,1,0.049,-6.593,0.0389,112.424,0.654
60,128199,0.488,0.251,0.868,7.34E-06,1,0.814,-2.685,0.128,177.13,0.599
66,179613,0.256,0.51,0.488,0,7,0.11,-10.304,0.0304,125.683,0.649
54,153506,0.716,0.592,0.458,0,0,0.237,-8.2,0.0296,133.551,0.723
54,180066,0.0257,0.618,0.626,0,3,0.173,-8.294,0.0281,119.677,0.703
57,273533,0.658,0.661,0.585,0.876,5,0.102,-11.255,0.0367,129.98,0.606
63,204213,0.663,0.388,0.595,5.58E-05,1,0.178,-9.799,0.0325,190.043,0.596
14,241706,0.472,0.48,0.79,0.713,4,0.155,-7.775,0.0353,111.025,0.446
57,193240,0.126,0.512,0.948,0.0122,1,0.112,-7.923,0.0439,88.556,0.607
60,214720,0.484,0.637,0.864,0,8,0.222,-4.381,0.0468,99.995,0.706
57,195680,0.666,0.66,0.618,0.00176,8,0.184,-8.136,0.04,108.942,0.302
60,227105,0.0538,0.431,0.823,2.48E-05,7,0.0855,-5.592,0.122,176.536,0.624
61,236280,0.431,0.662,0.947,0.007,7,0.0974,-6.409,0.0517,110.006,0.31
70,211851,0.249,0.389,0.431,0,7,0.13,-8.061,0.0344,142.14,0.275
20,194129,0.654,0.618,0.749,0.213,11,0.255,-5.093,0.0304,111.986,0.548
60,133477,0.751,0.388,0.59,0,6,0.25,-7.173,0.0565,155.208,0.747
59,135560,0.637,0.651,0.621,0.000122,8,0.0712,-7.271,0.0359,77.578,0.914
67,201413,0.228,0.536,0.775,0.000143,8,0.0947,-6.765,0.0394,151.393,0.485
71,247373,0.662,0.572,0.409,0.296,3,0.125,-11.384,0.0377,129.983,0.351
56,192743,0.435,0.959,0.424,0.00049,2,0.107,-9.5,0.0522,108.997,0.852
69,240586,0.73,0.564,0.354,3.43E-06,7,0.208,-10.85,0.0334,98.075,0.423
69,239880,0.0372,0.396,0.677,0.000137,3,0.112,-7.513,0.0354,135.177,0.249
61,207519,0.183,0.428,0.724,0.000136,11,0.251,-7.264,0.0434,146.917,0.184
58,190786,0.408,0.616,0.754,3.45E-06,7,0.127,-7.312,0.0689,117.924,0.376
64,212800,0.303,0.576,0.609,0,7,0.164,-5.921,0.107,86.703,0.737
12,195000,0.0897,0.499,0.94,7.28E-05,0,0.109,-2.741,0.0332,112.02,0.477
39,170960,0.00594,0.547,0.848,0,2,0.0743,-5.622,0.068,128.987,0.393
61,226186,0.206,0.574,0.667,0.352,5,0.0852,-5.425,0.0301,88.299,0.546
52,222813,0.429,0.443,0.533,3.66E-06,7,0.332,-5.956,0.0473,183.791,0.596
61,238640,0.68,0.558,0.47,0.914,7,0.532,-5.5,0.0316,118.06,0.427
60,188453,0.118,0.625,0.736,0,1,0.167,-8.658,0.0325,105.529,0.909
70,278373,0.108,0.359,0.648,0.0135,3,0.0555,-7.06,0.035,111.733,0.133
59,195160,0.327,0.484,0.869,0.000132,9,0.112,-3.778,0.0322,125.63,0.757
55,228586,0.0695,0.46,0.825,1.52E-05,0,0.337,-5.203,0.031,100.137,0.443
57,177339,0.275,0.538,0.417,0,2,0.206,-9.176,0.0361,115.422,0.252
67,247612,0.278,0.694,0.595,0.00301,1,0.454,-6.496,0.0405,109.948,0.136
72,274093,0.13,0.651,0.716,0.0616,0,0.125,-6.516,0.0258,101.05,0.722
68,199827,0.000921,0.486,0.638,0,0,0.078,-6.231,0.0323,144.458,0.178
44,238426,0.151,0.421,0.698,0.000959,3,0.372,-9.784,0.0528,122.624,0.447
38,199853,0.0386,0.57,0.858,0.00222,2,0.316,-4.732,0.042,107.985,0.451
58,214853,0.0964,0.728,0.673,6.94E-06,5,0.0695,-5.766,0.0318,127.995,0.489
63,273853,0.134,0.517,0.686,0.00362,3,0.113,-6.401,0.0442,126.524,0.238
58,220333,0.0594,0.522,0.746,0.00103,8,0.257,-6.999,0.0422,102.093,0.404
52,191635,0.405,0.489,0.649,0,7,0.062,-6.041,0.0334,114.869,0.734
52,194230,0.00463,0.787,0.704,0.451,6,0.0543,-6.46,0.0499,121.009,0.504
64,203309,0.0299,0.604,0.841,0.00382,1,0.136,-5.145,0.0423,138.976,0.578
52,211360,0.0694,0.749,0.699,0,5,0.124,-7.193,0.0469,123.965,0.641
54,186109,0.371,0.655,0.686,1.13E-06,7,0.113,-5.701,0.028,112.974,0.544
31,242000,0.149,0.716,0.887,0.332,5,0.111,-7.738,0.0331,117.021,0.78
11,189906,0.561,0.761,0.542,1.53E-06,4,0.258,-5.256,0.0269,81.975,0.87
62,199742,0.326,0.703,0.549,0.00256,0,0.082,-9.731,0.0295,99.985,0.385
51,192826,0.188,0.519,0.494,0,6,0.159,-5.399,0.0263,99.909,0.243
10,208200,0.715,0.383,0.489,1.85E-06,8,0.0856,-8.334,0.0343,131.377,0.387
11,156360,0.245,0.602,0.771,0,3,0.107,-4.494,0.04,125.024,0.41
56,253165,0.413,0.492,0.7,0.00013,8,0.0996,-7.001,0.0437,110.741,0.605
54,192466,0.312,0.696,0.77,0,1,0.0503,-5.774,0.0556,128.053,0.494
10,251000,0.00941,0.694,0.872,1.68E-05,10,0.0719,-3.799,0.0297,113.978,0.962
9,205120,0.282,0.735,0.797,6.85E-06,4,0.125,-5.27,0.028,102.964,0.852
48,215237,0.673,0.648,0.564,0,5,0.115,-10.269,0.0682,92.958,0.377
68,231760,0.61,0.519,0.515,5.66E-05,5,0.107,-9.448,0.031,80.329,0.714
15,210506,0.647,0.521,0.22,0.00814,9,0.179,-10.202,0.0314,104.03,0.135
64,184346,0.0355,0.593,0.926,0.0582,6,0.311,-5.361,0.0319,100.011,0.945
52,250786,0.00914,0.618,0.916,0.00023,6,0.204,-4.685,0.0651,123.969,0.717
65,160097,0.613,0.664,0.573,0.000363,5,0.0857,-6.519,0.0277,76.023,0.566
78,204280,0.431,0.484,0.731,0,1,0.151,-6.694,0.0379,101.654,0.51
30,204000,0.438,0.764,0.541,0.0011,7,0.0707,-7.496,0.109,172.124,0.5
